item_nbr,total_sales,std_sales,mean_sales,cumulative_pct,ABC,cv,XYZ,ABC_XYZ
2049081,42728.0,16.809519,14.872259,98.63036,C,1.13026,Z,CZ
1289418,42708.0,1.62442,2.2085013,98.63434,C,0.7355305,Y,CY
908741,42655.0,1.8085256,2.0457053,98.638306,C,0.88405967,Y,CY
1971461,42647.0,1.8995,2.4080746,98.64228,C,0.7888045,Y,CY
2017079,42459.0,5.478171,5.1057,98.64623,C,1.0729519,Z,CZ
2028217,42424.0,6.5500007,6.9902782,98.650185,C,0.9370157,Y,CY
1998889,42137.0,5.667047,6.1068115,98.654106,C,0.9279879,Y,CY
1228937,42108.0,1.2954631,1.7542807,98.65803,C,0.7384583,Y,CY
461432,42030.0,1.0202652,1.6276188,98.66194,C,0.6268453,Y,CY
2017202,41993.0,3.824411,3.7570906,98.665855,C,1.0179182,Z,CZ
1463707,41992.0,2.04691,2.250375,98.66977,C,0.9095862,Y,CY
1575245,41989.0,2.1669161,2.4272501,98.673676,C,0.8927453,Y,CY
1576332,41779.0,2.6215057,2.5419202,98.67757,C,1.0313092,Z,CZ
1229686,41618.0,1.742004,2.0563269,98.68144,C,0.84714353,Y,CY
2028403,41576.0,10.289908,10.177723,98.68532,C,1.0110227,Z,CZ
250782,41559.0,1.169148,1.72301,98.689186,C,0.67854977,Y,CY
940585,41486.0,1.1373949,1.7136602,98.69305,C,0.6637225,Y,CY
1576263,41456.0,1.77562,2.1706984,98.696915,C,0.8179948,Y,CY
2036460,41421.0,5.4371204,5.935091,98.70077,C,0.9160972,Y,CY
2056549,41304.0,25.497236,27.462767,98.70461,C,0.92842925,Y,CY
1905639,41279.0,3.5816042,3.052503,98.70846,C,1.1733335,Z,CZ
2003409,41248.0,9.557367,3.2877412,98.7123,C,2.9069707,Z,CZ
1950301,41137.0,2.5656028,2.711555,98.71613,C,0.94617397,Y,CY
1372308,41122.0,1.3468513,1.7682319,98.71996,C,0.76169384,Y,CY
329361,41007.0,1.8412265,2.119882,98.723785,C,0.8685514,Y,CY
636846,40984.0,1.6721219,2.0964756,98.7276,C,0.7975871,Y,CY
1926107,40957.0,5.7482047,4.5977774,98.731415,C,1.2502137,Z,CZ
1909724,40927.0,2.0493214,2.5223098,98.73522,C,0.81247807,Y,CY
1401733,40904.0,1.551832,2.0806756,98.73904,C,0.74583083,Y,CY
177050,40792.0,1.8380411,2.0925412,98.74283,C,0.8783775,Y,CY
121964,40718.0,1.1704676,1.4734747,98.74662,C,0.7943588,Y,CY
2036465,40543.0,7.5199165,8.637197,98.7504,C,0.8706432,Y,CY
1990453,40541.0,2.3551133,2.7941966,98.754166,C,0.84285885,Y,CY
2048113,40336.0,4.485248,4.4897594,98.75792,C,0.9989952,Y,CY
2015628,40313.0,18.82078,7.0588336,98.76168,C,2.6662734,Z,CZ
1282207,40264.0,1.773878,2.2544234,98.765434,C,0.7868433,Y,CY
2045545,40101.0,11.908433,6.4762597,98.76917,C,1.8387825,Z,CZ
1973543,39708.0,5.058871,4.8160095,98.772865,C,1.0504279,Z,CZ
2029427,39580.0,6.763094,5.3363895,98.77655,C,1.2673539,Z,CZ
1089079,39568.0,2.0317078,2.0576184,98.780235,C,0.98740745,Y,CY
1392262,39534.0,10.236678,4.8747225,98.78391,C,2.099951,Z,CZ
479200,39421.0,4.28216,4.195062,98.78759,C,1.020762,Z,CZ
1532033,39370.0,2.0515234,2.268249,98.79125,C,0.90445244,Y,CY
1977218,39334.0,11.530821,4.209546,98.79492,C,2.7392077,Z,CZ
2057442,39258.0,33.494865,9.40762,98.79858,C,3.5603971,Z,CZ
996597,39216.0,2.1984642,2.414927,98.80222,C,0.9103646,Y,CY
1456346,39166.0,1.755031,2.0737014,98.80588,C,0.8463277,Y,CY
2047495,38849.0,8.942035,8.049938,98.8095,C,1.1108203,Z,CZ
1994863,38749.0,3.244079,3.6669822,98.8131,C,0.8846727,Y,CY
2013632,38730.0,3.7972,4.2602572,98.81671,C,0.89130765,Y,CY
1460020,38653.0,3.3215294,3.7761822,98.82031,C,0.87959987,Y,CY
2018273,38544.0,4.935094,4.178664,98.8239,C,1.1810219,Z,CZ
1370547,38504.0,15.947963,6.479973,98.827484,C,2.4611156,Z,CZ
1309300,38496.0,1.9626789,2.5548182,98.83107,C,0.76822644,Y,CY
2048674,38440.0,9.54488,8.534636,98.83465,C,1.1183699,Z,CZ
2029519,38435.0,19.750086,5.1869097,98.838234,C,3.8076787,Z,CZ
940638,38390.0,1.5319183,1.8471828,98.84181,C,0.82932687,Y,CY
1075283,38384.0,3.202754,2.8101618,98.84538,C,1.1397045,Z,CZ
1950890,38264.0,2.8880873,3.125633,98.84895,C,0.92400074,Y,CY
1973587,38183.0,11.387995,5.044656,98.85251,C,2.2574375,Z,CZ
2026609,37972.0,3.860626,3.78622,98.85604,C,1.0196518,Z,CZ
2081142,37937.0,6.9426956,6.5634947,98.85958,C,1.0577742,Z,CZ
1086172,37935.0,2.562322,2.1376648,98.86312,C,1.1986547,Z,CZ
2013674,37921.0,9.182499,5.7771177,98.86665,C,1.5894603,Z,CZ
859529,37779.0,2.6743834,2.646515,98.87017,C,1.0105302,Z,CZ
2043261,37686.0,16.047047,7.5705104,98.87368,C,2.1196783,Z,CZ
1532032,37659.0,1.8521526,2.1625702,98.87718,C,0.8564589,Y,CY
2057387,37568.0,63.46206,37.985844,98.880684,C,1.6706766,Z,CZ
940616,37529.0,1.3847328,1.8390259,98.88418,C,0.7529708,Y,CY
2048471,37443.0,9.901803,8.35222,98.887665,C,1.1855296,Z,CZ
2112404,37432.0,15.521735,13.344742,98.89115,C,1.1631349,Z,CZ
1999775,37375.0,3.5559363,3.418862,98.89463,C,1.0400935,Z,CZ
2087374,37297.0,9.789949,8.967781,98.89811,C,1.0916803,Z,CZ
2040637,37274.0,10.473666,10.142585,98.90157,C,1.0326427,Z,CZ
1940466,37212.0,2.4755175,2.9227145,98.90504,C,0.8469926,Y,CY
1386250,37210.0,1.8842952,2.2873125,98.90851,C,0.8238031,Y,CY
2032488,37194.0,5.4364705,4.5001817,98.91197,C,1.2080557,Z,CZ
1368479,37181.0,9.698883,5.8295703,98.915436,C,1.663739,Z,CZ
1963591,37158.0,3.9557965,4.2105384,98.9189,C,0.93949896,Y,CY
1402017,37061.0,4.3861217,2.8682764,98.92235,C,1.5291837,Z,CZ
2016419,36994.0,10.249901,4.4003806,98.9258,C,2.3293214,Z,CZ
1373037,36963.0,6.0807858,4.1582856,98.92924,C,1.46233,Z,CZ
1229919,36924.0,1.0919392,1.6625693,98.93268,C,0.65677816,Y,CY
1584293,36812.0,1.7020892,2.1951103,98.936104,C,0.7754003,Y,CY
1018516,36473.0,3.0080569,2.0437634,98.9395,C,1.4718225,Z,CZ
2057033,36471.0,31.308262,9.209848,98.9429,C,3.399433,Z,CZ
1472484,36460.0,2.2027495,2.5530424,98.9463,C,0.8627939,Y,CY
1229643,36395.0,1.033207,1.6110398,98.94969,C,0.64132935,Y,CY
1372511,36376.0,1.1770225,1.6923792,98.95307,C,0.69548386,Y,CY
372937,36243.0,2.6090038,2.5930457,98.95645,C,1.0061542,Z,CZ
1366213,36205.0,22.285927,5.714173,98.95982,C,3.9001143,Z,CZ
2048141,36180.0,3.1905954,3.7161052,98.963196,C,0.85858583,Y,CY
1988256,36124.0,4.1413507,3.676743,98.96656,C,1.126364,Z,CZ
1993337,36116.0,3.4201066,3.196955,98.96992,C,1.0698013,Z,CZ
1360012,36003.0,4.0657635,2.6853883,98.973274,C,1.5140319,Z,CZ
1228950,35928.0,1.1570234,1.6901727,98.976616,C,0.6845593,Y,CY
1576324,35915.0,1.5586835,2.154469,98.979965,C,0.72346526,Y,CY
1089820,35890.0,1.602071,1.9926711,98.98331,C,0.80398166,Y,CY
463816,35796.0,2.2706826,1.5503486,98.98664,C,1.464627,Z,CZ
1999969,35746.0,3.832127,3.620948,98.98997,C,1.0583215,Z,CZ
1177984,35745.0,2.249045,2.5379863,98.9933,C,0.8861533,Y,CY
265382,35699.0,2.2486598,2.546836,98.99663,C,0.88292295,Y,CY
1229642,35587.0,1.0395883,1.6280996,98.99994,C,0.6385287,Y,CY
1958262,35370.0,3.5524123,3.5622923,99.00324,C,0.9972265,Y,CY
2001183,35256.0,5.6550646,3.7158515,99.00653,C,1.5218759,Z,CZ
2018612,35219.0,7.007297,5.1527433,99.0098,C,1.3599157,Z,CZ
1386506,35128.0,1.285891,1.6769943,99.01308,C,0.7667832,Y,CY
1304490,35077.0,1.1769887,1.7406213,99.01634,C,0.6761888,Y,CY
1082578,34898.0,1.9548484,2.0268323,99.01959,C,0.9644845,Y,CY
1456952,34866.0,1.3628277,1.812068,99.02284,C,0.7520842,Y,CY
1118683,34862.0,3.2117636,2.1503825,99.02609,C,1.4935778,Z,CZ
2028754,34807.0,3.3204067,3.7548003,99.029335,C,0.88430977,Y,CY
2016407,34656.0,5.3346596,4.584127,99.032555,C,1.1637242,Z,CZ
1049595,34613.0,2.6173193,3.2390978,99.03578,C,0.8080396,Y,CY
2010379,34489.0,1.8672674,2.4126618,99.038994,C,0.7739449,Y,CY
1945572,34442.0,9.837481,6.7125316,99.0422,C,1.4655396,Z,CZ
115847,34441.0,3.428969,3.183381,99.04541,C,1.0771469,Z,CZ
1997976,34420.0,2.6214917,2.5746129,99.048615,C,1.0182081,Z,CZ
2048323,34382.0,4.957831,4.5940676,99.05182,C,1.0791811,Z,CZ
323217,34377.0,2.629851,1.9906769,99.05502,C,1.3210839,Z,CZ
2113914,34374.0,54.243923,18.110643,99.05822,C,2.9951406,Z,CZ
1464246,34343.0,10.309962,5.843628,99.061424,C,1.7643085,Z,CZ
2087567,34296.0,9.471226,8.680334,99.06462,C,1.0911131,Z,CZ
312317,34205.0,0.9649205,1.5113556,99.0678,C,0.63844705,Y,CY
2048381,34167.0,2.888498,3.3375988,99.070984,C,0.865442,Y,CY
1998945,34166.0,3.3540118,2.6719325,99.074165,C,1.2552756,Z,CZ
2072545,34088.0,71.291595,16.90873,99.07735,C,4.21626,Z,CZ
818590,34044.0,1.1529638,1.6082766,99.08051,C,0.716894,Y,CY
888063,33925.0,4.0974636,2.4928355,99.08367,C,1.643696,Z,CZ
1909755,33820.0,2.0142946,2.3622267,99.08682,C,0.8527101,Y,CY
1993091,33780.0,7.5033436,4.2172284,99.089966,C,1.779212,Z,CZ
1373944,33743.0,1.475043,1.8732582,99.09311,C,0.7874211,Y,CY
1532035,33736.0,1.7504011,2.0742745,99.09625,C,0.8438618,Y,CY
2028307,33714.0,3.3513227,3.704021,99.09939,C,0.9047796,Y,CY
1009512,33712.0,1.0148406,1.5362742,99.10254,C,0.6605856,Y,CY
2047159,33710.0,6.5840554,5.5153794,99.10568,C,1.1937629,Z,CZ
1981836,33702.0,6.449632,2.6323519,99.10882,C,2.4501405,Z,CZ
2028435,33500.0,3.3690884,3.2740421,99.11194,C,1.0290302,Z,CZ
176411,33419.0,0.9176988,1.5133361,99.11505,C,0.6064078,Y,CY
2005844,33405.0,9.936607,5.389642,99.118164,C,1.8436489,Z,CZ
2086882,33348.0,6.6517634,7.2181816,99.12127,C,0.921529,Y,CY
1918621,33205.0,9.573662,4.443924,99.12436,C,2.1543262,Z,CZ
1372566,32944.0,5.72816,2.9221218,99.127426,C,1.9602742,Z,CZ
1576312,32849.0,1.7246841,2.14,99.130486,C,0.8059271,Y,CY
1005465,32823.0,2.347376,2.2478428,99.133545,C,1.0442795,Z,CZ
1584298,32586.0,1.6409417,2.1348271,99.13658,C,0.7686532,Y,CY
2006810,32545.0,6.718199,5.3669195,99.13961,C,1.2517793,Z,CZ
1584369,32449.0,1.7761006,2.350355,99.14263,C,0.75567335,Y,CY
2081139,32419.0,5.6420474,6.2356224,99.14566,C,0.904809,Y,CY
1987263,32396.0,14.899555,2.9437528,99.148674,C,5.061415,Z,CZ
2060787,32394.0,26.085619,10.666447,99.151695,C,2.4455771,Z,CZ
276560,32266.0,2.8286333,2.9037077,99.1547,C,0.9741453,Y,CY
1005461,32184.0,1.809043,1.9366951,99.1577,C,0.9340877,Y,CY
2027809,32074.0,5.522398,5.0383286,99.16068,C,1.0960773,Z,CZ
1228300,31768.0,3.7575996,3.2753892,99.16364,C,1.1472223,Z,CZ
938436,31737.0,1.0613328,1.682857,99.166595,C,0.63067317,Y,CY
1309672,31691.0,2.1308017,2.3298779,99.16955,C,0.9145551,Y,CY
655744,31691.0,2.475772,2.0365658,99.1725,C,1.2156602,Z,CZ
1442157,31652.0,2.3943307,2.6823728,99.175446,C,0.8926167,Y,CY
2026256,31643.0,2.3644462,2.9318078,99.17839,C,0.80648065,Y,CY
2058895,31616.0,71.751595,24.816326,99.181335,C,2.8913062,Z,CZ
1457192,31534.0,1.7759244,2.0806282,99.18427,C,0.85355204,Y,CY
1372585,31480.0,1.6208165,1.9760216,99.18721,C,0.8202423,Y,CY
1373081,31473.0,2.3041701,1.9309773,99.19014,C,1.1932663,Z,CZ
2059342,31426.0,4.0027328,5.57891,99.19307,C,0.7174758,Y,CY
514445,31366.0,1.6873436,2.1404395,99.195984,C,0.7883164,Y,CY
2026312,31362.0,4.6105924,4.680197,99.19891,C,0.98512787,Y,CY
1471911,31241.0,1.3630878,1.7939132,99.20182,C,0.7598404,Y,CY
1401735,30994.0,7.1971707,1.9191332,99.204704,C,3.7502196,Z,CZ
2048246,30972.0,3.7637498,3.2959454,99.207596,C,1.1419333,Z,CZ
2111870,30942.0,12.196603,16.397457,99.21047,C,0.74381065,Y,CY
1471913,30809.0,1.4446634,2.1073186,99.21334,C,0.6855458,Y,CY
570869,30765.0,1.5772924,1.9975976,99.2162,C,0.7895947,Y,CY
1584365,30735.0,1.6204742,2.150203,99.21906,C,0.7536378,Y,CY
1370588,30703.0,6.6301956,5.424558,99.221924,C,1.2222555,Z,CZ
2014097,30652.0,5.580074,6.2187057,99.224785,C,0.8973047,Y,CY
1576325,30612.0,1.3950313,1.9676051,99.22763,C,0.70899963,Y,CY
1379194,30601.0,11.9864025,5.657423,99.230484,C,2.1187036,Z,CZ
1388574,30596.0,4.3819785,4.4855595,99.23333,C,0.9769079,Y,CY
1037654,30540.0,0.922149,1.4846143,99.236176,C,0.6211371,Y,CY
1976186,30490.0,10.972915,5.6873717,99.239006,C,1.9293472,Z,CZ
2061121,30466.0,35.26388,22.906767,99.241844,C,1.5394526,Z,CZ
2005057,30428.0,8.673226,3.9317741,99.244675,C,2.205932,Z,CZ
1237410,30416.0,2.3609707,2.310895,99.24751,C,1.0216694,Z,CZ
1994926,30333.0,2.7631488,3.416648,99.25034,C,0.8087309,Y,CY
2034212,30243.0,3.3334882,3.9368653,99.25316,C,0.84673667,Y,CY
847575,30186.0,1.5650994,2.0168371,99.255974,C,0.7760167,Y,CY
2081050,30155.0,5.3204994,6.029794,99.25878,C,0.8823683,Y,CY
2011583,30138.0,4.210549,3.4954767,99.26159,C,1.2045707,Z,CZ
1226506,29949.0,1.8499473,2.2545166,99.26437,C,0.82055163,Y,CY
1005456,29796.0,4.869777,2.9080617,99.26716,C,1.6745783,Z,CZ
1368480,29748.0,9.131254,8.453538,99.26993,C,1.0801696,Z,CZ
1229664,29742.0,0.9826116,1.4856144,99.2727,C,0.66141766,Y,CY
2006779,29546.0,5.9980145,4.8089194,99.27545,C,1.2472687,Z,CZ
1576321,29404.0,2.0526662,2.1910582,99.27819,C,0.93683785,Y,CY
1584379,29402.0,1.6542017,2.1803486,99.28092,C,0.7586868,Y,CY
2012576,29379.0,4.32119,4.299576,99.28366,C,1.005027,Z,CZ
1005458,29374.0,1.8572166,1.8963202,99.28639,C,0.9793792,Y,CY
2010598,29355.0,1.8293874,2.4622548,99.28913,C,0.74297243,Y,CY
1372862,29353.0,2.008089,1.6897703,99.29187,C,1.1883799,Z,CZ
2056557,29343.0,6.8828917,5.8278055,99.29459,C,1.1810435,Z,CZ
1584374,29316.0,1.6909649,2.1713948,99.29733,C,0.77874595,Y,CY
2030606,29177.229,10.637525,10.248412,99.30005,C,1.037968,Z,CZ
2087543,29096.0,7.6386633,7.288577,99.302765,C,1.0480322,Z,CZ
210520,29007.0,1.0921471,1.6017118,99.305466,C,0.6818625,Y,CY
1388521,28990.0,5.694991,3.864818,99.30817,C,1.473547,Z,CZ
2028983,28964.0,2.6549509,3.4766536,99.31086,C,0.76365125,Y,CY
1370552,28964.0,8.199711,5.216859,99.31356,C,1.5717716,Z,CZ
1360010,28940.0,5.9696646,2.387395,99.31625,C,2.500493,Z,CZ
2067056,28880.0,7.8777027,5.2007923,99.31895,C,1.5147121,Z,CZ
2036618,28833.533,6.3701587,7.3349104,99.32163,C,0.8684712,Y,CY
2006310,28757.0,2.686386,2.7374585,99.32431,C,0.98134315,Y,CY
2017241,28748.0,3.6029847,2.98123,99.32699,C,1.2085564,Z,CZ
2054291,28713.0,3.5197237,3.9489753,99.329666,C,0.8913005,Y,CY
2009639,28532.0,2.7478127,3.781076,99.33232,C,0.7267277,Y,CY
1576285,28443.0,1.8454945,2.184898,99.33497,C,0.8446594,Y,CY
1397802,28246.0,3.1367354,3.394136,99.33759,C,0.92416316,Y,CY
2047496,28245.0,8.05583,6.211788,99.340225,C,1.2968616,Z,CZ
655840,28178.0,1.7760977,2.000852,99.34285,C,0.88767064,Y,CY
2083859,28134.0,16.44065,7.3265624,99.345474,C,2.2439787,Z,CZ
546043,28062.0,7.9442096,4.271233,99.34808,C,1.8599335,Z,CZ
1005463,28048.0,1.7354664,1.9170254,99.3507,C,0.90529126,Y,CY
2087978,27908.0,30.64473,9.318197,99.353294,C,3.2886972,Z,CZ
2033554,27750.205,16.444511,11.935572,99.35588,C,1.3777733,Z,CZ
1166036,27711.0,1.4392542,1.9649011,99.35846,C,0.7324817,Y,CY
1386894,27703.0,1.3656421,1.7166315,99.361046,C,0.7955359,Y,CY
1533357,27638.0,1.6829572,2.180857,99.36362,C,0.7716954,Y,CY
915822,27625.0,1.6488662,1.9589419,99.366196,C,0.84171265,Y,CY
2048421,27617.0,5.515905,5.1304107,99.36877,C,1.075139,Z,CZ
1370568,27583.0,8.913954,4.9743915,99.37134,C,1.7919687,Z,CZ
1360009,27550.0,6.747786,3.9222665,99.3739,C,1.7203794,Z,CZ
2000873,27499.0,2.2784674,2.2877703,99.376465,C,0.99593365,Y,CY
2010793,27495.0,1.8402936,2.3514068,99.37903,C,0.78263515,Y,CY
1368488,27459.0,12.27831,5.345338,99.381584,C,2.2970128,Z,CZ
1919977,27439.0,1.9440336,2.221062,99.38414,C,0.87527215,Y,CY
1388568,27431.0,5.5887456,5.5663557,99.386696,C,1.0040224,Z,CZ
1248464,27293.0,2.239194,2.401496,99.38924,C,0.93241626,Y,CY
514444,27125.0,1.6104215,1.9949254,99.39176,C,0.807259,Y,CY
1386696,27107.0,4.9397097,1.7058083,99.394295,C,2.8958175,Z,CZ
1222575,27032.0,1.7014395,1.9818182,99.39681,C,0.8585245,Y,CY
2083837,27024.0,15.93646,8.169287,99.39933,C,1.9507774,Z,CZ
1230060,26965.0,0.81648993,1.4137787,99.40184,C,0.5775232,Y,CY
2035293,26830.0,13.286592,4.2119308,99.404335,C,3.1545134,Z,CZ
169104,26770.0,2.2601788,2.2111175,99.40683,C,1.0221884,Z,CZ
1584297,26748.0,1.4311036,1.9508424,99.40932,C,0.7335824,Y,CY
1584307,26734.0,1.6634848,2.1668017,99.41181,C,0.7677144,Y,CY
523054,26692.0,2.0878615,2.258971,99.41429,C,0.92425334,Y,CY
1963459,26582.0,9.09352,3.9817257,99.41677,C,2.2838137,Z,CZ
820500,26562.0,0.9702737,1.4517927,99.41924,C,0.668328,Y,CY
1533338,26547.0,1.73795,2.1851182,99.421715,C,0.7953574,Y,CY
1373031,26480.0,1.4870913,1.9774475,99.42419,C,0.75202566,Y,CY
1379154,26425.0,12.352773,6.4419794,99.42664,C,1.917543,Z,CZ
2006047,26415.0,3.5780563,3.8629715,99.42911,C,0.92624456,Y,CY
1503117,26291.0,24.656237,8.464584,99.43156,C,2.9128704,Z,CZ
2029457,26102.0,2.7070339,2.8699286,99.43399,C,0.9432408,Y,CY
729337,26033.0,1.8014594,2.0467803,99.43642,C,0.88014305,Y,CY
1464302,25959.0,3.5220013,2.709425,99.438835,C,1.2999073,Z,CZ
1387609,25815.0,12.36689,3.3253896,99.44124,C,3.7189295,Z,CZ
1584303,25800.0,1.5408355,2.064,99.44364,C,0.74652886,Y,CY
1370587,25758.0,6.47897,5.4595165,99.44604,C,1.1867297,Z,CZ
964848,25735.0,1.0977234,1.596365,99.44843,C,0.68763936,Y,CY
1314549,25654.0,1.5109409,1.9820752,99.45083,C,0.7623025,Y,CY
1370572,25596.0,9.183286,5.1232986,99.45321,C,1.7924557,Z,CZ
1085148,25563.0,0.86468375,1.4889045,99.45559,C,0.58075166,Y,CY
1464256,25550.0,3.3089154,2.21519,99.45797,C,1.4937389,Z,CZ
1583544,25458.0,1.49528,1.886197,99.46034,C,0.79274863,Y,CY
570870,25318.0,1.4303912,1.8669715,99.4627,C,0.7661559,Y,CY
1370025,25134.0,1.890133,2.257207,99.46504,C,0.83737695,Y,CY
1373444,25053.0,1.7701223,2.099472,99.46738,C,0.84312737,Y,CY
1909754,24948.0,1.4361104,1.9282733,99.469696,C,0.7447649,Y,CY
315753,24868.0,1.5656835,1.742799,99.472015,C,0.89837295,Y,CY
1168741,24781.0,1.2669787,1.7640233,99.47432,C,0.71823245,Y,CY
312596,24776.0,1.8623065,1.8681948,99.47663,C,0.9968481,Y,CY
1463934,24519.0,4.042836,1.7105484,99.47891,C,2.3634737,Z,CZ
511394,24495.0,0.6469748,1.305147,99.48119,C,0.49571028,X,CX
1576326,24237.0,1.2560264,1.7578329,99.48345,C,0.7145312,Y,CY
915821,24131.0,1.5512831,1.9207991,99.4857,C,0.8076238,Y,CY
1230440,24106.0,1.2254394,1.7163403,99.487946,C,0.71398395,Y,CY
2061781,23992.0,5.30167,4.4331117,99.49019,C,1.1959252,Z,CZ
1903428,23981.0,0.7762891,1.375215,99.492424,C,0.5644856,Y,CY
1226507,23951.0,1.4000787,1.9402949,99.49465,C,0.7215803,Y,CY
1036320,23948.0,1.0325663,1.5850155,99.49688,C,0.651455,Y,CY
1317092,23599.0,2.3246982,2.4799285,99.499084,C,0.93740535,Y,CY
1368456,23594.0,2.5380814,2.0804162,99.50128,C,1.2199873,Z,CZ
1412115,23573.0,0.969424,1.5015606,99.50348,C,0.645611,Y,CY
1980532,23548.0,6.0784693,4.498185,99.50567,C,1.351316,Z,CZ
1717269,23477.0,8.036423,4.4138,99.50786,C,1.8207493,Z,CZ
1575231,23023.0,1.1671494,1.6757406,99.51,C,0.6964977,Y,CY
2089339,23002.0,3.6793003,4.723203,99.51214,C,0.7789841,Y,CY
1576327,22991.0,1.1724974,1.7157463,99.51428,C,0.6833746,Y,CY
1584399,22989.0,1.7484207,2.2502937,99.51642,C,0.77697444,Y,CY
2046789,22914.0,4.753345,6.0157523,99.518555,C,0.79014975,Y,CY
1000866,22758.0,1.2331915,1.7343392,99.520676,C,0.711044,Y,CY
1464177,22635.0,1.9825957,2.305694,99.52279,C,0.85986936,Y,CY
1346621,22631.0,2.359478,1.9041649,99.524895,C,1.2391143,Z,CZ
1584348,22596.0,1.4161441,1.9962894,99.527,C,0.7093882,Y,CY
1418259,22575.0,1.4771808,2.0061316,99.529106,C,0.73633295,Y,CY
2007265,22505.0,2.121734,2.097586,99.531204,C,1.0115123,Z,CZ
1259952,22482.0,2.45179,1.7271261,99.533295,C,1.419578,Z,CZ
2026432,22379.0,3.5903702,3.5944426,99.535385,C,0.99886703,Y,CY
716958,22283.0,1.0879073,1.5093815,99.53745,C,0.7207636,Y,CY
1584390,22191.0,1.5985326,2.1399229,99.53953,C,0.74700475,Y,CY
1990768,22166.0,2.4582753,2.8798232,99.541595,C,0.85362023,Y,CY
1457311,22083.0,2.9501967,3.019691,99.54365,C,0.9769863,Y,CY
1533358,22072.0,1.5616564,2.0201354,99.54571,C,0.77304536,Y,CY
980041,22029.0,2.3768737,1.864021,99.54775,C,1.2751325,Z,CZ
509877,22005.0,1.4991524,1.8181442,99.549805,C,0.82455087,Y,CY
1903391,21984.0,1.0063314,1.4426143,99.55185,C,0.69757485,Y,CY
1456910,21960.0,1.8342782,2.250692,99.553894,C,0.81498414,Y,CY
1085150,21834.0,0.8985311,1.4913934,99.55593,C,0.60247755,Y,CY
1426023,21638.0,9.932882,4.251916,99.557945,C,2.3360956,Z,CZ
1079331,21558.0,1.1015292,1.5517167,99.55995,C,0.7098778,Y,CY
812728,21548.0,3.759211,2.9122853,99.56196,C,1.2908114,Z,CZ
1471903,21434.0,1.0570583,1.5151986,99.56396,C,0.69763684,Y,CY
1456935,21380.0,1.3950528,1.9226619,99.56595,C,0.72558403,Y,CY
930247,21235.0,1.7205098,1.9760841,99.567924,C,0.87066627,Y,CY
1935388,21235.0,2.397627,2.4991174,99.56991,C,0.95938957,Y,CY
1369873,21210.0,1.2269777,1.7108978,99.57188,C,0.71715426,Y,CY
2051064,21145.0,5.492339,4.5630126,99.573845,C,1.2036651,Z,CZ
1937083,21142.0,2.1731865,2.406876,99.57581,C,0.90290755,Y,CY
640286,21122.0,1.5227491,1.8682116,99.57778,C,0.8150838,Y,CY
1472487,21068.0,1.60904,2.096527,99.57974,C,0.76747876,Y,CY
1085486,21021.0,0.8067298,1.4015869,99.581696,C,0.57558316,Y,CY
1321336,20971.0,1.3572067,1.921653,99.58365,C,0.7062704,Y,CY
2010315,20876.0,1.7375987,2.2907934,99.585594,C,0.7585139,Y,CY
818588,20851.0,0.88858914,1.4058118,99.58754,C,0.6320826,Y,CY
850542,20846.0,1.209288,1.5897201,99.589485,C,0.76069236,Y,CY
1379151,20844.0,21.602419,9.3976555,99.59143,C,2.298703,Z,CZ
2030002,20839.0,2.446361,2.1689217,99.59337,C,1.1279159,Z,CZ
307740,20797.0,1.9216483,1.8920124,99.59531,C,1.0156637,Z,CZ
1458329,20725.0,1.3098589,1.8863202,99.59724,C,0.694399,Y,CY
1369973,20660.0,1.8328079,2.192275,99.59917,C,0.83603007,Y,CY
1457409,20641.0,1.8306763,2.321039,99.60109,C,0.7887314,Y,CY
1320708,20624.0,5.2090364,4.140534,99.60301,C,1.2580591,Z,CZ
2029494,20566.0,5.4190187,3.8950758,99.60492,C,1.3912486,Z,CZ
1576313,20217.0,1.4396975,1.717818,99.606804,C,0.8380966,Y,CY
2013450,20182.0,2.5655699,2.6340382,99.60868,C,0.97400635,Y,CY
688279,20058.0,4.6896534,3.2524729,99.61055,C,1.4418732,Z,CZ
776057,20009.0,1.78309,2.1178026,99.61241,C,0.84195286,Y,CY
1410764,19833.0,2.770167,2.8507977,99.614265,C,0.9717165,Y,CY
1472479,19800.0,2.4129171,2.6887562,99.616104,C,0.89741015,Y,CY
1093340,19703.0,1.8153995,1.8076147,99.61794,C,1.0043067,Z,CZ
1909770,19694.0,1.6484259,2.1646516,99.619774,C,0.7615202,Y,CY
1360013,19487.0,1.6188368,1.929215,99.62159,C,0.8391169,Y,CY
1576328,19390.0,1.1864423,1.5989115,99.6234,C,0.7420312,Y,CY
1401722,19382.0,1.3310865,1.8625792,99.6252,C,0.71464694,Y,CY
1371395,19272.0,4.09168,4.669736,99.62699,C,0.8762123,Y,CY
1975584,19256.0,1.7212571,2.1921675,99.62879,C,0.78518504,Y,CY
1386695,19244.0,1.4003611,1.5336308,99.630585,C,0.9131018,Y,CY
1148753,19169.0,1.7500392,1.8138721,99.63237,C,0.9648085,Y,CY
1158705,19168.0,0.80820465,1.4177514,99.634155,C,0.5700609,Y,CY
2045373,19121.0,3.8783617,4.8592124,99.63595,C,0.7981461,Y,CY
1152464,19101.0,1.2865269,1.6113548,99.637726,C,0.79841316,Y,CY
